ReferencingSchema,ReferencingObject,ReferencedSchema,ReferencedObject,ReferencedObjectType,IsAmbiguous
dbo,USP_RO_SaveFiscalYear,dbo,RO_fiscalYear,USER_TABLE,False
dbo,usp_ro_saveflatandPerdiscount,dbo,ro_flatandPerDiscount,USER_TABLE,False
dbo,USP_RO_SAVEMEMBERSHIP,dbo,Ac_FinancialAc,USER_TABLE,False
dbo,USP_RO_SAVEMEMBERSHIP,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,USP_RO_SAVEMEMBERSHIP,dbo,USP_Ac_AddACLoyaltyOpeningBalance,SQL_STORED_PROCEDURE,False
dbo,USP_RO_SAVEMERGE,dbo,RO_MergeTable,USER_TABLE,False
dbo,USP_RO_SAVEORDERDETAIL,dbo,RO_Combo,USER_TABLE,False
dbo,USP_RO_SAVEORDERDETAIL,dbo,RO_ItemStatus,USER_TABLE,False
dbo,USP_RO_SAVEORDERDETAIL,dbo,RO_Order_Detail,USER_TABLE,False
dbo,USP_RO_SAVEORDERDETAIL,dbo,RO_OrderItemStatus,USER_TABLE,False
dbo,USP_RO_SAVEORDERDETAIL,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,USP_RO_SAVEORDERDETAIL,dbo,ROI_ItemRate,USER_TABLE,False
dbo,usp_ro_SavePrintCountDetail,dbo,Cake_PrintDetail,USER_TABLE,False
dbo,usp_ro_SavePrintCountDetail,dbo,PrintDetail,USER_TABLE,False
dbo,usp_ro_SavePrintCountDetail,dbo,RO_CakeSalesMaster,USER_TABLE,False
dbo,usp_ro_SavePrintCountDetail,dbo,RO_SalesMaster,USER_TABLE,False
dbo,USP_RO_SAVEROOM,dbo,RO_RestroRoom,USER_TABLE,False
dbo,usp_ro_saveroombooking,dbo,RO_OrderMasters,USER_TABLE,False
dbo,usp_ro_saveroombooking,dbo,RO_restroTable,USER_TABLE,False
dbo,usp_ro_saveroombooking,dbo,Ro_RoomBookings,USER_TABLE,False
dbo,usp_ro_saveroombooking,dbo,RO_SalesMaster,USER_TABLE,False
dbo,usp_ro_savesalesDetail,dbo,CostCenterInfo,USER_TABLE,False
dbo,usp_ro_savesalesDetail,dbo,Ro_Ingredient,USER_TABLE,False
dbo,usp_ro_savesalesDetail,dbo,RO_SalesDetail,USER_TABLE,False
dbo,usp_ro_savesalesDetail,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,usp_ro_savesalesDetail,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,usp_ro_savesalesDetail,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,usp_ro_savesalesDetail,dbo,ROI_PurchaseMain,USER_TABLE,False
dbo,usp_ro_savesalesDetail,dbo,ROI_SalesStockTransaction,USER_TABLE,False
dbo,usp_ro_savesalesDetail,dbo,ROI_StockTransactionMaster,USER_TABLE,False
dbo,usp_ro_savesalesMaster,dbo,RO_CakeSalesMaster,USER_TABLE,False
dbo,usp_ro_savesalesMaster,dbo,RO_fiscalYear,USER_TABLE,False
dbo,usp_ro_savesalesMaster,dbo,RO_SalesMaster,USER_TABLE,False
dbo,usp_RO_saveSentNumberMessage,dbo,RO_SMS_Message,USER_TABLE,False
dbo,usp_ro_shiftItems,dbo,RO_ItemShiftLog,USER_TABLE,False
dbo,usp_ro_shiftItems,dbo,RO_Order_Detail,USER_TABLE,False
dbo,usp_ro_shiftItems,dbo,RO_OrderItemStatus,USER_TABLE,False
dbo,usp_ro_shiftItems,dbo,RO_OrderMasters,USER_TABLE,False
dbo,usp_ro_shiftItems,dbo,RO_OrderToken,USER_TABLE,False
dbo,usp_ro_shiftItems,dbo,RO_restroTable,USER_TABLE,False
dbo,usp_ro_shiftItemsToComplementary,dbo,RO_ItemShiftLog,USER_TABLE,False
dbo,usp_ro_shiftItemsToComplementary,dbo,RO_Order_Detail,USER_TABLE,False
dbo,usp_ro_shiftItemsToComplementary,dbo,RO_OrderMasters,USER_TABLE,False
dbo,usp_ro_shiftItemsToComplementary,dbo,usp_ro_solveTableIssues,SQL_STORED_PROCEDURE,False
dbo,usp_ro_shiftItemsToComplementary,dbo,USP_SAVECOMPLEMENTARYDETAIL,SQL_STORED_PROCEDURE,False
dbo,USP_RO_ShiftTable,dbo,RO_ItemShiftLog,USER_TABLE,False
dbo,USP_RO_ShiftTable,dbo,RO_Order_Detail,USER_TABLE,False
dbo,USP_RO_ShiftTable,dbo,RO_OrderMasters,USER_TABLE,False
dbo,USP_RO_ShiftTable,dbo,RO_OrderToken,USER_TABLE,False
dbo,USP_RO_ShiftTable,dbo,RO_restroTable,USER_TABLE,False
dbo,usp_ro_solveTableIssues,dbo,RO_Order_Detail,USER_TABLE,False
dbo,usp_ro_solveTableIssues,dbo,RO_OrderMasters,USER_TABLE,False
dbo,usp_ro_solveTableIssues,dbo,RO_restroTable,USER_TABLE,False
dbo,usp_ro_solveTableIssues,dbo,Ro_RoomBookings,USER_TABLE,False
dbo,usp_ro_solveTableIssues,dbo,RO_SalesMaster,USER_TABLE,False
dbo,USP_RO_StoreAmountDetails,dbo,DailyOrderDetailsTotal,USER_TABLE,False
dbo,USP_RO_SummaryItemSalesReport,dbo,CBMS_BillPostLog,USER_TABLE,False
dbo,USP_RO_SummaryItemSalesReport,dbo,CostCenterInfo,USER_TABLE,False
dbo,USP_RO_SummaryItemSalesReport,dbo,RO_CakeSalesDetail,USER_TABLE,False
dbo,USP_RO_SummaryItemSalesReport,dbo,RO_CakeSalesMaster,USER_TABLE,False
dbo,USP_RO_SummaryItemSalesReport,dbo,RO_OrderMasters,USER_TABLE,False
dbo,USP_RO_SummaryItemSalesReport,dbo,RO_SalesDetail,USER_TABLE,False
dbo,USP_RO_SummaryItemSalesReport,dbo,RO_SalesMaster,USER_TABLE,False
dbo,USP_RO_SummaryItemSalesReport,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,USP_RO_SummaryItemSalesReport,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_RO_SummaryItemSalesReport,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_RO_SummaryItemSalesReport,dbo,vw_ROI_StockReportView,VIEW,False
dbo,usp_ro_sumweekly,dbo,RO_OrderMasters,USER_TABLE,False
dbo,usp_ro_sumweeklyByReportNumber,dbo,RO_OrderMasters,USER_TABLE,False
dbo,usp_ro_sumweeklyByReportNumber,dbo,RO_RestroRoom,USER_TABLE,False
dbo,usp_ro_sumweeklyByReportNumber,dbo,RO_restroTable,USER_TABLE,False
dbo,USP_RO_TABLETRANSFER,dbo,fn_getMaxMasterId,SQL_SCALAR_FUNCTION,False
dbo,USP_RO_TABLETRANSFER,dbo,RO_OrderMasters,USER_TABLE,False
dbo,USP_RO_TABLETRANSFER,dbo,RO_restroTable,USER_TABLE,False
dbo,USP_RO_UNITDELETE,dbo,RO_Units,USER_TABLE,False
dbo,USP_RO_UNITSAVE,dbo,RO_Units,USER_TABLE,False
dbo,USP_RO_UPDATECOMBOISACTIVE,dbo,RO_Combo,USER_TABLE,False
dbo,Usp_ro_UpdateCustomerBalance,dbo,RO_CAKE_SalesPaymentMode,USER_TABLE,False
dbo,Usp_ro_UpdateCustomerBalance,dbo,RO_CakeSalesMaster,USER_TABLE,False
dbo,Usp_ro_UpdateCustomerBalance,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,Usp_ro_UpdateCustomerBalance,dbo,RO_SalesMaster,USER_TABLE,False
dbo,Usp_ro_UpdateCustomerBalance,dbo,RO_SalesPaymentMode,USER_TABLE,False
dbo,usp_ro_updateInvoiceNo,dbo,RO_SalesMaster,USER_TABLE,False
dbo,usp_ro_updateOrderDetails,dbo,RO_Order_Detail,USER_TABLE,False
dbo,usp_ro_updateOrderMaster,dbo,RO_Order_Detail,USER_TABLE,False
dbo,usp_ro_updateOrderMaster,dbo,RO_OrderItemStatus,USER_TABLE,False
dbo,usp_ro_updateOrderMaster,dbo,RO_OrderMasters,USER_TABLE,False
dbo,usp_RO_UpdatePaymentMethod,,usp_RO_ArchivePaymentMethod,,False
dbo,usp_RO_UpdatePaymentMethod,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,usp_RO_UpdatePaymentMethod,dbo,RO_SalesMaster,USER_TABLE,False
dbo,usp_RO_UpdatePaymentMethod,dbo,RO_SalesPaymentMode,USER_TABLE,False
dbo,usp_ro_updateroombooking,dbo,RO_OrderMasters,USER_TABLE,False
dbo,usp_ro_updateroombooking,dbo,RO_restroTable,USER_TABLE,False
dbo,usp_ro_updateroombooking,dbo,Ro_RoomBookings,USER_TABLE,False
dbo,usp_ro_updateroombooking,dbo,RO_SalesMaster,USER_TABLE,False
dbo,usp_ro_UpdateSalesPayMode,dbo,RO_MergeTable,USER_TABLE,False
dbo,usp_ro_UpdateSalesPayMode,dbo,RO_Order_Detail,USER_TABLE,False
dbo,usp_ro_UpdateSalesPayMode,dbo,RO_OrderMasters,USER_TABLE,False
dbo,usp_ro_UpdateSalesPayMode,dbo,RO_restroTable,USER_TABLE,False
dbo,usp_ro_UpdateSalesPayMode,dbo,Ro_RoomBookings,USER_TABLE,False
dbo,usp_ro_UpdateSalesPayMode,dbo,RO_SalesMaster,USER_TABLE,False
dbo,usp_ro_UpdateSalesPayMode,dbo,RO_SalesPaymentMode,USER_TABLE,False
dbo,USP_RO_UpdateStatusOfOrderByCostCenter,dbo,RO_Order_Detail,USER_TABLE,False
dbo,USP_RO_UpdateStatusOfOrderByCostCenter,dbo,RO_OrderItemStatus,USER_TABLE,False
dbo,USP_RO_UpdateTermAmount,dbo,RO_Order_Detail,USER_TABLE,False
dbo,USP_RO_UpdateTermAmount,dbo,RO_OrderMasters,USER_TABLE,False
dbo,USP_ROI_Adjustment,dbo,ROI_AdjustmentMain,USER_TABLE,False
dbo,USP_ROI_AdjustmentAUTONUMBER,dbo,ROI_AdjustmentMain,USER_TABLE,False
dbo,USP_ROI_AdjustmentDetailsSave,dbo,ROI_AdjustmentDetls,USER_TABLE,False
dbo,USP_ROI_AdjustmentDetailsSave,dbo,ROI_AdjustStockTransaction,USER_TABLE,False
dbo,USP_ROI_AdjustmentDetailsSave,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,USP_ROI_AdjustmentDetailsSave,dbo,ROI_PurchaseStockTransaction,USER_TABLE,False
dbo,USP_ROI_AdjustmentDetailsSave,dbo,ROI_StockTransactionMaster,USER_TABLE,False
dbo,USP_ROI_AdjustmentmainSave,dbo,ROI_AdjustmentMain,USER_TABLE,False
dbo,usp_Roi_CheckItemExistence,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,usp_Roi_CheckItemExistenceForCategory,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_ROI_DeleteAdjustmentType,dbo,Ro_AdjustmentType,USER_TABLE,False
dbo,USP_ROI_DELETEAJDUSTMENT,dbo,ROI_AdjustmentDetls,USER_TABLE,False
dbo,USP_ROI_DELETEAJDUSTMENT,dbo,ROI_AdjustmentMain,USER_TABLE,False
dbo,USP_ROI_DELETEITEMRATE,dbo,ROI_ItemRate,USER_TABLE,False
dbo,USP_ROI_EditAdjustmentType,dbo,Ro_AdjustmentType,USER_TABLE,False
dbo,USP_ROI_ExtraBillingDetailsSave,dbo,tbl_ExtraBillingDetails,USER_TABLE,False
dbo,USP_ROI_ExtraBillMainSave,dbo,tbl_ExtraBillingMaster,USER_TABLE,False
dbo,USP_ROI_FGETUNITB,dbo,ROI_Unit1,USER_TABLE,False
dbo,usp_roi_getAdjustmentReport,dbo,Ro_AdjustmentType,USER_TABLE,False
dbo,usp_roi_getAdjustmentReport,dbo,RO_fiscalYear,USER_TABLE,False
dbo,usp_roi_getAdjustmentReport,dbo,ROI_AdjustmentDetls,USER_TABLE,False
dbo,usp_roi_getAdjustmentReport,dbo,ROI_AdjustmentMain,USER_TABLE,False
dbo,usp_roi_getAdjustmentReport,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,usp_roi_getAdjustmentReport,dbo,ROI_Store,USER_TABLE,False
dbo,usp_roi_getAdjustmentReport,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_ROI_getadjustmentType,dbo,Ro_AdjustmentType,USER_TABLE,False
dbo,USP_ROI_GETALLSTOCKREPORT,dbo,vw_ROI_StockReportView,VIEW,False
dbo,usp_roi_getBankInfoByFinancialAcID,dbo,Ac_BankInfo,USER_TABLE,False
dbo,USP_ROI_GETCHANGEUNIT,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_ROI_GETCHANGEUNIT,dbo,ROI_Unit2,USER_TABLE,False
dbo,usp_Roi_GetDataForGroupItem,dbo,Roi_GroupWithItem,USER_TABLE,False
dbo,usp_Roi_GetDataForGroupItem,dbo,Roi_ItemGroup,USER_TABLE,False
dbo,usp_Roi_GetDataForGroupItem,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,usp_Roi_GetGroupDataByID,dbo,Roi_GroupWithItem,USER_TABLE,False
dbo,usp_Roi_GetGroupDataByID,dbo,Roi_ItemGroup,USER_TABLE,False
dbo,usp_Roi_GetGroupDataByID,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_ROI_GetInventoryItemWithSmallUnit,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,USP_ROI_GetInventoryItemWithSmallUnit,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_ROI_GetInventoryItemWithSmallUnit,dbo,ROI_ItemRate,USER_TABLE,False
dbo,USP_ROI_GetInventoryItemWithSmallUnit,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_ROI_GETISSUES,dbo,ROI_IssueMain,USER_TABLE,False
dbo,USP_ROI_GETISSUES,dbo,ROI_Store,USER_TABLE,False
dbo,USP_ROI_GetItemExtraListByItemID,dbo,RO_ExtraItem,USER_TABLE,False
dbo,USP_ROI_GetItemExtraListByItemID,dbo,Roi_ExtraItemForItem,USER_TABLE,False
dbo,USP_ROI_GETITEMFORGOODS,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,USP_ROI_GETITEMFORGOODS,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_ROI_GetItemForOpenBalance,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,USP_ROI_GetItemForOpenBalance,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_ROI_GetItemForOpenBalance,dbo,ROI_ItemRate,USER_TABLE,False
dbo,USP_ROI_GetItemForOpenBalance,dbo,ROI_PurchaseStockTransaction,USER_TABLE,False
dbo,USP_ROI_GetItemForOpenBalance,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_ROI_GetItemForSearch,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,USP_ROI_GetItemForSearch,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_ROI_GetItemForSearch,dbo,ROI_ItemRate,USER_TABLE,False
dbo,USP_ROI_GetItemForSearch,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_ROI_GetItemForWholeSaleSearch,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,USP_ROI_GetItemForWholeSaleSearch,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_ROI_GetItemForWholeSaleSearch,dbo,ROI_ItemRate,USER_TABLE,False
dbo,USP_ROI_GetItemForWholeSaleSearch,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_ROI_GETITEMIDPOIDBYNAME,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_ROI_GETITEMIDPOIDBYNAME,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,USP_ROI_GETITEMIDPOIDBYNAME,dbo,ROI_Unit3,USER_TABLE,False
dbo,USP_ROI_GETITEMRATE,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_ROI_GETITEMRATE,dbo,ROI_ItemRate,USER_TABLE,False
dbo,USP_ROI_GetItemRateIdByItemId,dbo,ROI_ItemRate,USER_TABLE,False
dbo,usp_roi_getOrderItemCancelReport,dbo,Order_Detail_Cancel,USER_TABLE,False
dbo,usp_roi_getOrderItemCancelReport,dbo,RO_Order_Detail,USER_TABLE,False
dbo,usp_roi_getOrderItemCancelReport,dbo,RO_OrderMasters,USER_TABLE,False
dbo,usp_roi_getOrderItemCancelReport,dbo,RO_RestroRoom,USER_TABLE,False
dbo,usp_roi_getOrderItemCancelReport,dbo,RO_restroTable,USER_TABLE,False
dbo,usp_roi_getOrderItemCancelReport,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,usp_roi_getOrderItemCancelReport,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,usp_roi_getOrderVoidReport,dbo,RO_OrderMasters,USER_TABLE,False
dbo,usp_roi_getOrderVoidReport,dbo,RO_RestroRoom,USER_TABLE,False
dbo,usp_roi_getOrderVoidReport,dbo,RO_restroTable,USER_TABLE,False
dbo,USP_ROI_GETPRODUCTIONREPORT,dbo,PR_ProductionInstant,USER_TABLE,False
dbo,USP_ROI_GETPRUCHASEDETAILS,dbo,RO_GoodsReceivedDetls,USER_TABLE,False
dbo,USP_ROI_GETPRUCHASEDETAILS,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,USP_ROI_GETPRUCHASEDETAILS,dbo,ROI_PurchaseMain,USER_TABLE,False
dbo,USP_ROI_GETPRUCHASENOFORREPORT,dbo,ROI_PurchaseMain,USER_TABLE,False
dbo,USP_ROI_Getpurchaseitemidbyname,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_ROI_Getpurchaseitemidbyname,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,usp_roi_getPurchaseReport,dbo,RO_fiscalYear,USER_TABLE,False
dbo,usp_roi_getPurchaseReport,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,usp_roi_getPurchaseReport,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,usp_roi_getPurchaseReport,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,usp_roi_getPurchaseReport,dbo,ROI_PurchaseLotNo,USER_TABLE,False
dbo,usp_roi_getPurchaseReport,dbo,ROI_PurchaseMain,USER_TABLE,False
dbo,usp_roi_getPurchaseReport,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_ROI_GettypedatabyId,dbo,Ro_AdjustmentType,USER_TABLE,False
dbo,USP_ROI_GoodReceivedDetailsSave,dbo,RO_GoodsReceivedDetls,USER_TABLE,False
dbo,USP_ROI_GoodReceivedmainSave,dbo,RO_GoodsReceivedMain,USER_TABLE,False
dbo,usp_roi_goodsreceive,dbo,Req_Recquistion,USER_TABLE,False
dbo,usp_roi_goodsreceive,dbo,Req_RecquistionDetails,USER_TABLE,False
dbo,usp_roi_goodsreceive,dbo,RO_GoodsReceivedDetls,USER_TABLE,False
dbo,usp_roi_goodsreceive,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,usp_roi_goodsreceive,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,usp_roi_goodsreceive,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,usp_roi_goodsreceive,dbo,ROI_PurchaseMain,USER_TABLE,False
dbo,usp_roi_goodsreceive,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_ROI_GoodsReceiveAUTONUMBER,dbo,RO_GoodsReceivedMain,USER_TABLE,False
dbo,usp_roi_goodsreceiveDelete,dbo,RO_GoodsReceivedMain,USER_TABLE,False
dbo,usp_Roi_GroupWithItem_InsertData,dbo,Roi_GroupWithItem,USER_TABLE,False
dbo,USP_ROI_IssueAUTONUMBER,dbo,ROI_IssueMain,USER_TABLE,False
dbo,usp_Roi_ItemGroup_InsertData,dbo,Roi_ItemGroup,USER_TABLE,False
dbo,USP_ROI_ITEMRATESAVE,dbo,ROI_ItemRate,USER_TABLE,False
dbo,usp_ROI_Purchase_Listing,dbo,RO_GoodsReceivedDetls,USER_TABLE,False
dbo,usp_ROI_Purchase_Listing,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,usp_ROI_Purchase_Listing,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,usp_ROI_Purchase_Listing,dbo,ROI_PurchaseMain,USER_TABLE,False
dbo,USP_ROI_PURCHASEAUTONUMBER,dbo,ROI_PurchaseMain,USER_TABLE,False
dbo,USP_ROI_PurchaseReturnAUTONUMBER,dbo,RO_PurchaseReturnMain,USER_TABLE,False
dbo,USP_ROI_SaveAdjustmentType,dbo,Ro_AdjustmentType,USER_TABLE,False
dbo,USP_ROI_SAVEBALANCE,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,USP_ROI_SAVEBALANCE,dbo,ROI_OpeningStockTransaction,USER_TABLE,False
dbo,USP_ROI_SAVEBALANCE,dbo,ROI_StockTransactionMaster,USER_TABLE,False
dbo,usp_roi_SaveItemsDetailsOfRestro,dbo,ROI_ITEMBal,USER_TABLE,False
dbo,usp_roi_SaveItemsDetailsOfRestro,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,usp_roi_SaveItemsDetailsOfRestro,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,usp_roi_SaveItemsOfRestro,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_ROI_SaveReservedTable,dbo,RO_ReservedTable,USER_TABLE,False
dbo,USP_ROI_SaveSplittedData,dbo,RO_ItemShiftLog,USER_TABLE,False
dbo,USP_ROI_SaveSplittedData,dbo,RO_Order_Detail,USER_TABLE,False
dbo,USP_ROI_SaveSplittedData,dbo,RO_OrderMasters,USER_TABLE,False
dbo,USP_ROI_SAVESTORE,dbo,ROI_Store,USER_TABLE,False
dbo,USP_ROI_SaveTableReservation,dbo,RO_TableReservation,USER_TABLE,False
dbo,USP_ROI_Store,dbo,ROI_Store,USER_TABLE,False
dbo,USP_ROI_StoreByHirerchy,dbo,ROI_Store,USER_TABLE,False
dbo,USP_ROI_txtSearchForItem,dbo,RO_GlobalizedMenu,USER_TABLE,False
dbo,USP_ROI_txtSearchForItem,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,USP_ROI_txtSearchForItem,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_ROI_txtSearchForItem,dbo,ROI_ItemRate,USER_TABLE,False
dbo,USP_ROI_UpdateItemStockStatus,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,usp_roi_viewItemByID,dbo,ROI_ItemRate,USER_TABLE,False
dbo,USP_ROI_VoucherAUTONUMBER,dbo,Ac_TempTransaction,USER_TABLE,False
dbo,usp_roideleteissue,dbo,ROI_IssueDetails,USER_TABLE,False
dbo,usp_roideleteissue,dbo,ROI_IssueMain,USER_TABLE,False
dbo,usp_RoiItemDetailsSave,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,usp_RoiItemMainSave,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,usp_ROIITEMUPDATE,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,usp_ROIITEMUPDATE,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,usp_RoleNamesGetByUserName,dbo,aspnet_Roles,USER_TABLE,False
dbo,usp_RoleNamesGetByUserName,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,usp_RoleNamesGetByUserName,dbo,vw_PortalUsers,VIEW,False
dbo,usp_SageBannerAddHtmlContentToBanner,dbo,BannerImage,USER_TABLE,False
dbo,usp_SageBannerBannerSortOrderUpdate,dbo,BannerImage,USER_TABLE,False
dbo,usp_SageBannerDeleteBannerAndItsContentByBannerID,dbo,BannerImage,USER_TABLE,False
dbo,usp_SageBannerDeleteBannerAndItsContentByBannerID,dbo,SageBanner,USER_TABLE,False
dbo,usp_SageBannerDeleteBannerContentByID,dbo,BannerImage,USER_TABLE,False
dbo,usp_SageBannerDeleteHTMLContentByID,dbo,BannerImage,USER_TABLE,False
dbo,usp_SageBannerGetAllBanner,dbo,SageBanner,USER_TABLE,False
dbo,usp_SageBannerGetAllPagesOfSageFrame,dbo,PageMenu,USER_TABLE,False
dbo,usp_SageBannerGetAllPagesOfSageFrame,dbo,Pages,USER_TABLE,False
dbo,usp_SageBannerGetBannerImages,dbo,BannerImage,USER_TABLE,False
dbo,usp_SageBannerGetBannerSetting,dbo,SageBannerSettingKey,USER_TABLE,False
dbo,usp_SageBannerGetBannerSetting,dbo,SageBannerSettingValue,USER_TABLE,False
dbo,usp_SageBannerGetFileName,dbo,BannerImage,USER_TABLE,False
dbo,usp_SageBannerGetHTMLContentForEditByID,dbo,BannerImage,USER_TABLE,False
dbo,usp_SageBannerGetImageInformationByID,dbo,BannerImage,USER_TABLE,False
dbo,usp_SageBannerLoadBannerHTMLContentOnGrid,dbo,BannerImage,USER_TABLE,False
dbo,usp_SageBannerLoadBannerImagesOnGrid,dbo,BannerImage,USER_TABLE,False
dbo,usp_SageBannerLoadBannerListOnGrid,dbo,SageBanner,USER_TABLE,False
dbo,usp_SageBannerSaveBannerContent,dbo,BannerImage,USER_TABLE,False
dbo,usp_SageBannerSaveBannerInformation,dbo,SageBanner,USER_TABLE,False
dbo,usp_SageBannerSaveBannerSetting,dbo,SageBannerSettingValue,USER_TABLE,False
dbo,usp_sagecleanup,dbo,aspnet_Membership,USER_TABLE,False
dbo,usp_sagecleanup,dbo,aspnet_Roles,USER_TABLE,False
dbo,usp_sagecleanup,dbo,aspnet_Users,USER_TABLE,False
dbo,usp_sagecleanup,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,usp_sagecleanup,dbo,BannerImage,USER_TABLE,False
dbo,usp_sagecleanup,dbo,CacheSearch,USER_TABLE,False
dbo,usp_sagecleanup,dbo,Codes,USER_TABLE,False
dbo,usp_sagecleanup,dbo,ContactUs,USER_TABLE,False
dbo,usp_sagecleanup,dbo,HtmlText,USER_TABLE,False
dbo,usp_sagecleanup,dbo,Languages,USER_TABLE,False
dbo,usp_sagecleanup,dbo,LocalModuleTitle,USER_TABLE,False
dbo,usp_sagecleanup,dbo,LocalPage,USER_TABLE,False
dbo,usp_sagecleanup,dbo,Log,USER_TABLE,False
dbo,usp_sagecleanup,dbo,LogActivity,USER_TABLE,False
dbo,usp_sagecleanup,dbo,Logo,USER_TABLE,False
dbo,usp_sagecleanup,dbo,MenuItem,USER_TABLE,False
dbo,usp_sagecleanup,dbo,MenuMgrSettingValue,USER_TABLE,False
dbo,usp_sagecleanup,dbo,PageMenu,USER_TABLE,False
dbo,usp_sagecleanup,dbo,PageMenu_History,USER_TABLE,False
dbo,usp_sagecleanup,dbo,PageModules,USER_TABLE,False
dbo,usp_sagecleanup,dbo,PageModules_History,USER_TABLE,False
dbo,usp_sagecleanup,dbo,PagePermission,USER_TABLE,False
dbo,usp_sagecleanup,dbo,PagePermission_History,USER_TABLE,False
dbo,usp_sagecleanup,dbo,PagePreview,USER_TABLE,False
dbo,usp_sagecleanup,dbo,Pages,USER_TABLE,False
dbo,usp_sagecleanup,dbo,Pages_History,USER_TABLE,False
dbo,usp_sagecleanup,dbo,Portal,USER_TABLE,False
dbo,usp_sagecleanup,dbo,PortalRole,USER_TABLE,False
dbo,usp_sagecleanup,dbo,PortalUser,USER_TABLE,False
dbo,usp_sagecleanup,dbo,SageBanner,USER_TABLE,False
dbo,usp_sagecleanup,dbo,SageBannerSettingValue,USER_TABLE,False
dbo,usp_sagecleanup,dbo,SageFrameSearchSettingValue,USER_TABLE,False
dbo,usp_sagecleanup,dbo,SessionTracker,USER_TABLE,False
dbo,usp_sagecleanup,dbo,SettingValue,USER_TABLE,False
dbo,usp_sagecleanup,dbo,SuspendedIP,USER_TABLE,False
dbo,usp_sagecleanup,dbo,TaskToDo,USER_TABLE,False
dbo,usp_sagecleanup,dbo,UserModulePermission,USER_TABLE,False
dbo,usp_sagecleanup,dbo,UserModules,USER_TABLE,False
dbo,usp_sagecleanup,dbo,UserModules_History,USER_TABLE,False
dbo,usp_sagecleanup,dbo,Users,USER_TABLE,False
